8_0.86_83	[C@H]12[C@]([C@@H]([C@@](CC2)(O)C)CC[C@](O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C=C)C)(CCC[C@]1(CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)C)C
8_0.86_84	CC(CCC1C(=C)CC(C2C(C)(C)CCCC12C)OC1C(C(C(C(CO)O1)O)O)O)CCOC1C(C(C(C(CO)O1)O)O)O
8_0.86_85	[C@@]12([C@H]([C@@](CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)(CCC2)C)CCC(=C)[C@@H]1CC[C@@H](CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)C
8_0.86_86	C[C@@H]([C@H]1[C@@H](O1)[C@]1(CC=C[C@@H]2C[C@H]3C(=CC(=O)[C@H]4[C@]53CCC[C@H]4[C@H]([C@H](C5)O)O)[C@]3([C@]2([C@@H]1CC3)CCc1cccc(c1)O)O)O)C(C)C
8_0.86_87	[C@]123[C@](C2)([C@@H](CC3)[C@H](C(=O)OC)CC(=O)C[C@](CO)(O)C)C=C[C@H]2[C@]1([C@@H](C[C@@H]1[C@@]2(CC=C2[C@@]1(CO[C@@H](C2)c1ccccc1)C)C)O)C
8_0.86_88	[C@]12([C@@]([C@@H]3[C@@](CC2)([C@H]2[C@](CC3)([C@H](C(=O)CC2)C)C)C)(CC[C@@]2([C@H]1CC(CC2)(C)C)C(=O)O)C)COC(=O)/C=C/c1ccc(cc1)O
8_0.86_89	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)[C@]([C@H](CC4)O)(COC(=O)/C=C/c3ccc(cc3)O)C)C)CC=C1[C@H]1[C@](CC2)(C(=O)O)CC[C@H]([C@@H]1C)C)C)C
8_0.86_90	C1[C@@H]([C@@]([C@H]2[C@](C1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O)C)C)C)(C)COC(=O)/C=C/c1ccc(cc1)O)O
8_0.86_91	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@H](CC4)OC(=O)/C=C/c3cc(cc(c3)O)O)(C)C)C)CC=C1[C@H]1[C@](CC2)(C(=O)O)CC[C@H]([C@@H]1C)C)C)C
8_0.86_92	[C@@]12([C@]3(C(=CC[C@@H]1[C@@]1([C@@H](CC2)C([C@@H](CC1)OC(=O)/C=C/c1cc(c(cc1)O)O)(C)C)C)[C@H]1[C@](CC3)(C(=O)O)CC[C@H]([C@@H]1C)C)C)C
8_0.86_93	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@H](CC4)OC(=O)/C=C/c3cc(c(cc3)O)O)(C)C)C)CC[C@@H]1[C@@H]1[C@@](CC2)(CC[C@H]1C(=C)C)C(=O)O)C)C
8_0.86_94	[C@@]12([C@]3(C(=CC[C@@H]1[C@@]1([C@@H](CC2)C([C@@H](CC1)OC(=O)/C=C\c1cc(c(cc1)O)O)(C)C)C)[C@H]1[C@@](CC3)(CCC(C1)(C)C)C)C(=O)O)C
8_0.86_95	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@H](CC4)OC(=O)/C=C/c3cc(c(cc3)O)O)(C)C)C)CC=C1[C@@H]1[C@](CC2)(C(=O)O)CCC(C1)(C)C)C)C
8_0.86_96	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@H](CC4)OC(=O)/C=C/c3cc(c(cc3)O)O)(C)C)C)CC[C@@H]1C1=CC(CC[C@@]1(CC2)C(=O)O)(C)C)C)C
8_0.86_97	C12=CC[C@@]3([C@H]([C@@]1(CC[C@H]1[C@]2(CC[C@@H]2[C@@]1(CC[C@H](C2(C)C)OC(=O)/C=C/c1cc(c(cc1)O)O)C)C)C)CC(CC3)(C)C)C(=O)O
8_0.86_98	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@@H](CC4)OC(=O)/C=C/c3cc(c(cc3)O)O)(C)C)C)CC=C1[C@H]1[C@@](CC2)(CC[C@@](C1)(C(=O)O)C)C)C)C
8_0.86_99	CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(CCC6(C)C5C5C(C4(C3C1)OC2)O5)OC(=O)/C=C/c1ccc(c(c1)O)O
8_0.86_100	[C@]12([C@@]([C@@]3([C@@H](CC2=O)C([C@H](CC3)OC(=O)/C=C/c2cc(c(cc2)O)O)(C)C)C)(CC[C@H]2[C@]1(CC[C@@]1([C@@H]2[C@@H](CC1)C(=C)C)C)C)O)C
8_0.86_101	C/C=C\1/CN(C)C2Cc3c4ccccc4[nH]c3C(CC1C2C(=O)OC)c1ccc2c(c1)C13CCN4CC5C(C(CC)(CCC1N2C)C34)O5
