	Alphitonia.philippinensis	Berchemia.floribunda	Berchemia.giraldiana	Berchemia.hirtella	Berchemia.huana	Berchemia.kulingensis	Berchemia.lineata	Berchemia.loureiroana	Berchemia.sinica	Berchemia.yunnanensis	Ceanothus.asiaticus	Colubrina.arborescens	Colubrina.asiatica	Colubrina.pubescens	Colubrina.spinosa	Gouania.leptostachya	Guoania.javanica	Gouania.hypoglauca	Gouania.polygama	Hovenia.acerba	Hovenia.acerba var. kiukiangensis	Karwinskia.calderonii	Krugiodendron.ferreum	Paliurus.perforatus	Rhamnella.franguloides	Rhamnella.tonkinensis	Rhamnus.crenata	Rhamnus.davurica	Rhamnus.diamantiaca	Rhamnus.erythroxylon	Rhamnus.globosa	Rhamnus.hainanensis	Rhamnus.koraiensis	Rhamnus.leptophylla	Rhamnus.longipes	Rhamnus.napalensis	Rhamnus.oreodendron	Rhamnus.parvifolia	Rhamnus.rosthornii	Rhamnus.sphaerosperma	Rhamnus.subapetala	Rhamnus.utilis	Sageretia.pauciflora	Sageretia.thea	Scutia.eberhardtia	Scutia.myrtina	Ventilago.calyculata	Ventilago.calyculata var. trichoclada	Ventilago.cristata	Ventilago.denticulate	Ventilago.inaequilateralis	Ventilago.leiocarpa	Ventilago.leiocarpa var. pubescens	Ventilago.maderaspatana	Ventilago.oblongifolia	Ventilago.pauciflora	Ziziphus.apetala	Ziziphus.attopensis	Ziziphus.cambodiana	Ziziphus.funiculosa	Ziziphus.guatemalensis	Ziziphus.horsfieldii	Ziziphus.incurva	Ziziphus.mauritiana	Ziziphus.oenopolia	Ziziphus.poilaneo	Ziziphus.rotundifolia	Ziziphus.rugosa	Ziziphus.rugosa var. harmandii	Ziziphus.thyrsiflora
Rhamnus.rosthornii	0.347266839470867	0.173027347535076	0.20609655148282	0.331813504829884	0.304657802374404	0.232726093542727	0.244533178002004	0.309832916390577	0.285080467290202	0.440162762554062	0.419776504464055	0.249235902144101	0.233045541314972	0.155922276462156	0.549807990274882	0.436291509390171	0.262115880040593	0.339760248751132	0.403003765830311	0.188048058871562	0.229986403062611	0.336624687063351	0.260221951038542	0.377452515845895	0.29241661395817	0.231089987799886	0.193756386027423	0.333487554510593	0.411180719522935	0.499792939232617	0.292944468422084	0.426707033217983	0.32867742875182	0.417225313200702	0.399582839827865	0.134844222547439	0.140558935334382	0.276958804481202	0	0.264633824389545	0.381781083217796	0.219570885934483	0.230613006136023	0.137766180746632	0.269279068917962	0.272109337237529	0.399575884757495	0.25704591397655	0.445546856045451	0.299354834078221	0.363046850095591	0.277437912316711	0.36760320334544	0.375248408966361	0.350356044652764	0.429585483535315	0.348158653806972	0.220325452916447	0.159634778198202	0.442463526705599	0.358909516927332	0.256625181115363	0.399229867482429	0.217164507524779	0.182327884052208	0.314031645431681	0.242939152599626	0.266820293519362	0.357689787689391	0.200468802428592
Rhamnus.sphaerosperma	0.343087602111937	0.197357493682971	0.247485451537093	0.302251379213102	0.212672820173301	0.228256092331542	0.194268136618135	0.270531473709038	0.148926190083424	0.448935591767214	0.388440103551069	0.460471116316051	0.310789387063206	0.18748046884276	0.580977119948977	0.43016102555868	0.278773299348455	0.347286738112238	0.457358601761386	0.274478411530061	0.243948101387801	0.408138873174321	0.263959489447739	0.389132725482063	0.254960028452661	0.13585272078199	0.178703405163148	0.297883564726661	0.180526188305889	0.551723202394746	0.185268843034978	0.179024911701548	0.257263005559258	0.416880898903489	0.375820821928663	0.189052397609997	0.132552676935043	0.0649321263125791	0.264633824389545	0	0.167838144607126	0.153088371285981	0.10622922085368	0.186422560641054	0.289671344581082	0.204377577418033	0.280915706315753	0.167044402660195	0.229834023950951	0.192680901498667	0.236982714028761	0.156731880232926	0.256272312404596	0.338518124642923	0.215111543654537	0.220986375828755	0.336529511711854	0.171302457917346	0.23790883096466	0.32672243975632	0.353077540436365	0.336207842083345	0.485996374601639	0.337366267773999	0.207515081259707	0.109669717409758	0.32728299759378	0.235214334112124	0.125668914780763	0.224542753161174
Rhamnus.subapetala	0.412985927545555	0.268717359698109	0.299311815920157	0.281574017990429	0.187152805654383	0.276005650112993	0.254620177765624	0.245762083907191	0.233795066143022	0.364911440792274	0.448818581975264	0.507620047005541	0.387631562395143	0.27062237350456	0.62817912355565	0.48263194919386	0.348281185864577	0.405334840737008	0.542855381592444	0.372942033211547	0.316499888036427	0.447841035892196	0.343298238058799	0.461667592862964	0.267177575199017	0.207046071526282	0.239541579080704	0.235174196062689	0.0310079230260687	0.448762373216284	0.179095485275056	0.0299013494475666	0.246251112211037	0.322344651899983	0.272619595390111	0.281535294630916	0.243433746537236	0.113412866437183	0.381781083217796	0.167838144607126	0	0.217264251671398	0.179593233479311	0.293133177394403	0.38077376737975	0.206259293249067	0.158632587059132	0.196094050465712	0.0859365670686217	0.162082303889959	0.105504339564201	0.157850040933326	0.136375274012355	0.221649193227127	0.145604616028272	0.0815715508628725	0.396948464215625	0.264070374993506	0.30922086198374	0.272473646154803	0.417742279325418	0.424465619769794	0.54804351254771	0.394576566238341	0.266162531908879	0.178014574403313	0.375901433404147	0.299686659401802	0.125610515908823	0.316976438903247
Rhamnus.utilis	0.382340963218976	0.0686007057578009	0.0860477798702017	0.169016835094057	0.096900843403335	0.112948949239313	0.24953554719579	0.0969765828881151	0.134041133635855	0.258679115946695	0.361106009896242	0.262715528620346	0.280120024473634	0.139114424437127	0.619681702938074	0.468804549235537	0.33682577884019	0.39615187965256	0.518171879387311	0.267304836376938	0.275997929605633	0.170312304055346	0.341669983413192	0.272579325476447	0.0975078464050334	0.0750221941815816	0.0967669652067115	0.0973393659145517	0.217126489354813	0.324411238092813	0.0903919614228622	0.239195551337588	0.141009117980581	0.232647480984255	0.201419786894584	0.0879812500028094	0.0720306745827641	0.117515932099982	0.219570885934483	0.153088371285981	0.217264251671398	0	0.0375891515955328	0.128095236882261	0.365888240851382	0.0729183938450968	0.217098640134754	0.101222970968516	0.257027053322391	0.109141699092865	0.16995717002623	0.0649485433547963	0.196296860946253	0.172282144386981	0.161878261506617	0.250223688729597	0.405919520360204	0.256361153700098	0.18596402739075	0.32526380077881	0.406797156712439	0.395988791454416	0.486571070204434	0.259122352244664	0.137527841277907	0.170695708664746	0.272480840902617	0.295190689251483	0.16963211489196	0.301385695796279
Sageretia.pauciflora	0.368570680476639	0.0875808093507519	0.107532336691055	0.225208812623111	0.0771018767121742	0.0954721879156939	0.24481484860875	0.0986380021000336	0.0761456010684881	0.281440717770584	0.353765716298106	0.325231689012179	0.263415788687287	0.128731181929514	0.588765095062957	0.441917550460502	0.282327091982717	0.35092821657311	0.471925218343916	0.240042337202022	0.198009274424404	0.213609193400606	0.260380722724102	0.225767351458281	0.0827967903394787	0.0519919487393193	0.122212443441924	0.129775745023832	0.175426769120576	0.400936167885153	0.0608661611769281	0.187154769928189	0.128301000517544	0.248218257265187	0.222192517529932	0.115477459529723	0.078865932056657	0.091493688107931	0.230613006136023	0.10622922085368	0.179593233479311	0.0375891515955328	0	0.119828586139041	0.299266706104544	0.0634739151608613	0.174123605787388	0.0649863793783955	0.206466615264423	0.0776908335892531	0.135660778073303	0.0610360647136157	0.15633711603769	0.168726989103976	0.111914850119156	0.183974327494824	0.334028052155935	0.182155196679562	0.151196419448925	0.242223623863332	0.365918274626658	0.352007286044939	0.44210694181944	0.260639126234797	0.119676261007225	0.119246061464136	0.272250092906776	0.242997908784597	0.120629598133811	0.250900702900084
Sageretia.thea	0.364024899527866	0.0675002038786356	0.103230875251205	0.29789203664712	0.202113846545632	0.117466398246622	0.177220409544774	0.225887921660151	0.194725444427922	0.369859773707516	0.363785380705884	0.198972206263716	0.245411814940357	0.130082872957066	0.551733720275742	0.444653753050194	0.270313286962183	0.333026275279543	0.409479280218326	0.202905837106753	0.227688191473833	0.270622718491881	0.253068566915154	0.298538666508239	0.195847955407361	0.127238299671058	0.090371401923819	0.241407782255308	0.319971630215489	0.436208154192685	0.193043646191027	0.338154939366993	0.231139432053618	0.33096489741828	0.322474360911074	0.0694014600938849	0.0444686650222308	0.191747107870303	0.137766180746632	0.186422560641054	0.293133177394403	0.128095236882261	0.119828586139041	0	0.272649066581425	0.172068799397338	0.309799756575824	0.144754245077485	0.364844596148999	0.199861504487017	0.271643500713367	0.192073460165044	0.295494285646928	0.282020880041265	0.251601625332786	0.343424271663468	0.361361335831935	0.193172889013607	0.138205778977714	0.362004926043818	0.361845427161896	0.252529514220506	0.400113866734976	0.224773108609501	0.124822103243038	0.206219953881219	0.248175145900196	0.267308507191528	0.263319257511433	0.20646728493177
Scutia.eberhardtia	0.226050192146157	0.327468369383348	0.34298018638364	0.488192494603877	0.379964772005619	0.307833462360629	0.294055464270992	0.433215737939485	0.304814285721696	0.592983704710809	0.459993163002026	0.514552277540593	0.157243129263831	0.227166901233397	0.434051310586004	0.31334534296214	0.113071188398659	0.162828266114226	0.253313186368453	0.0850609041438704	0.20917234532564	0.532208033623597	0.155739728665527	0.454574716377557	0.398734006571076	0.287715387728622	0.327467756015647	0.47718016022946	0.382779399719996	0.675729840334853	0.370447640155929	0.401597306159596	0.433074266412144	0.553194024166804	0.528499041934788	0.307747948116914	0.282527951245855	0.298707227992815	0.269279068917962	0.289671344581082	0.38077376737975	0.365888240851382	0.299266706104544	0.272649066581425	0	0.366715392209393	0.431306415115466	0.340377656640253	0.41497244832995	0.377030340823418	0.418110297675935	0.385847498578341	0.425902432059475	0.478621695599859	0.378318162209856	0.399702993837663	0.158884153301994	0.152138552898978	0.203150664255278	0.439159979341295	0.204082530429426	0.150487367026189	0.297471530183979	0.202387005672279	0.242105377111412	0.274263887068226	0.198615781818372	0.142410065337152	0.3203282811615	0.101486081395024
Scutia.myrtina	0.417864275080788	0.114567238629113	0.114194695689009	0.175720743499539	0.0369533687142319	0.10769058931077	0.29356928825396	0.0418320987258969	0.130518961898438	0.230909102481091	0.383595626754377	0.297247099332885	0.291737132050678	0.16417721982938	0.61796824075665	0.473636678075503	0.320594043104267	0.394115061334078	0.529175973429179	0.285307944560253	0.246943621496066	0.159134667541524	0.317213768159944	0.212696350118416	0.0415785848395308	0.0813731756132083	0.137512931604318	0.0736935224078998	0.18975152671197	0.320506268437386	0.0454662410000903	0.214918666887637	0.11670351972248	0.202663067684331	0.17724412019081	0.16653673740276	0.121347903626904	0.146602458067273	0.272109337237529	0.204377577418033	0.206259293249067	0.0729183938450968	0.0634739151608613	0.172068799397338	0.366715392209393	0	0.164067707161109	0.0576760748913253	0.232301877201397	0.0630282663258005	0.124742245446844	0.0534823352988042	0.149038979833579	0.117343218711204	0.107761921772078	0.208695234087085	0.387386903664308	0.258349675425126	0.180803890944147	0.260845080879984	0.42093332606676	0.403265021218754	0.464504049246337	0.278084003702105	0.138947258889614	0.185179357090799	0.287738572639736	0.289866698163294	0.127576867446848	0.321887233676895
Ventilago.calyculata	0.504754345019482	0.244837208457802	0.25946409941351	0.373561873611687	0.133304569434123	0.224665102373672	0.401030009841904	0.152793353886605	0.19889804470415	0.14671327764586	0.472618871898095	0.467923936488866	0.403230213843779	0.289001340994509	0.677054348780233	0.54665183005055	0.406938734203882	0.472543586141701	0.592279115438839	0.389610321943952	0.294881306360685	0.28920939784978	0.380603217565006	0.302719433231781	0.156221598159977	0.205284245708498	0.29436614071068	0.178080413724911	0.156164906193966	0.362874454054267	0.137671836252525	0.156418153171805	0.197106994741927	0.148005839976226	0.0955484129322759	0.29350045813543	0.261767738897664	0.255331875533952	0.399575884757495	0.280915706315753	0.158632587059132	0.217098640134754	0.174123605787388	0.309799756575824	0.431306415115466	0.164067707161109	0	0.169456788470693	0.112207016082861	0.11253257465743	0.0645026164620514	0.155846322931416	0.0320461907298734	0.081310226464881	0.10075265166861	0.073222754133272	0.424539103975893	0.321321422419813	0.28352659399695	0.110844873569481	0.484928044740891	0.504842506877675	0.537512103363146	0.38909307284218	0.255758233660437	0.266813131754244	0.400531632305024	0.364716341538092	0.222881901452745	0.400740364481886
Ventilago.calyculata var. trichoclada	0.433061268019754	0.123065494437751	0.154605471717768	0.279407931852168	0.069873167408668	0.122519996168998	0.249540200251015	0.0907429633681917	0.113296754938279	0.251055767027487	0.405967710078549	0.286467659924349	0.295390139832154	0.184134084565667	0.605815486209577	0.472062760686051	0.296167975553082	0.373662274474374	0.503920457270013	0.286928526713164	0.210129858551774	0.224307410288023	0.265759969781843	0.213384763109113	0.0762544574989567	0.0948443256843645	0.153482590750259	0.143763914768939	0.208501098971127	0.424819805272873	0.0446996179472539	0.208294971536381	0.126998724882847	0.232290461624596	0.235083911438843	0.177872137397261	0.115053538016351	0.146029187429515	0.25704591397655	0.167044402660195	0.196094050465712	0.101222970968516	0.0649863793783955	0.144754245077485	0.340377656640253	0.0576760748913253	0.169456788470693	0	0.241159179590628	0.0599209834346246	0.123807680019431	0.0831027503258112	0.153071247832043	0.149935913594127	0.101795487184185	0.203622157946428	0.356985152505307	0.238818843743131	0.174588591817393	0.220177160051337	0.41064345613718	0.370022943810935	0.424991795032314	0.281257009927945	0.157268277809926	0.178665749350467	0.299931775323128	0.286376795169776	0.156484290895003	0.292740089101587
Ventilago.cristata	0.441815674122212	0.304818617964898	0.315857584609242	0.342355373529034	0.193871542049578	0.283401922638875	0.339655608160413	0.255662526302951	0.222179125272638	0.315609773937387	0.464718720395734	0.568852190499074	0.413075065395201	0.287117721253164	0.662386722398129	0.495901239263729	0.364356953138865	0.440660767537385	0.582492670990588	0.39608402718244	0.325399859730672	0.44522424773953	0.373689132406714	0.476993062784258	0.271540065224179	0.23242300554563	0.300171013179618	0.260125746113084	0.0739449143075039	0.449313703712471	0.214153700105251	0.0898395625268062	0.278705300410738	0.297724979889825	0.244352493875649	0.332865714386727	0.305392348039892	0.180827330453144	0.445546856045451	0.229834023950951	0.0859365670686217	0.257027053322391	0.206466615264423	0.364844596148999	0.41497244832995	0.232301877201397	0.112207016082861	0.241159179590628	0	0.191958140528767	0.1165862201077	0.19770336393997	0.0909068995750357	0.198412369820317	0.132896663868351	0.0445606685158538	0.405237105903819	0.293234137599427	0.339071307253127	0.218496069329696	0.449823379269885	0.483411182643375	0.560408093024337	0.442020805267285	0.293953650481693	0.199309657623537	0.422175358308043	0.321107219422248	0.142948385846626	0.36943770289887
Ventilago.denticulate	0.448033078341504	0.138004621187372	0.161152858980517	0.285747275273934	0.0310056719750686	0.138006965623622	0.308485698157921	0.0494994237125485	0.114761169529945	0.209441141061198	0.408163311488523	0.346924110897277	0.322268497868997	0.199329803397371	0.640330885422555	0.504610437997655	0.347058784269756	0.414486911902463	0.544272977432452	0.31705551893571	0.238083558569433	0.167906037300482	0.314877663636534	0.224321422139215	0.0522006903480985	0.112790184673658	0.192450678744382	0.0738584227831357	0.160134172336858	0.375332364832549	0.0376382050486468	0.156739143946388	0.0869732837776546	0.176307936678493	0.170358479215198	0.192783373420233	0.15123538319042	0.172609881946737	0.299354834078221	0.192680901498667	0.162082303889959	0.109141699092865	0.0776908335892531	0.199861504487017	0.377030340823418	0.0630282663258005	0.11253257465743	0.0599209834346246	0.191958140528767	0	0.0653198583511406	0.0510041836967366	0.0918016235539726	0.0941699528782612	0.0487093551539517	0.145303595373952	0.382606436618631	0.26432075178101	0.200604270709214	0.173185561368709	0.434847533440605	0.448028902024309	0.479206182869946	0.303143012108914	0.171647759870371	0.199022711499164	0.320610621916495	0.308367864292351	0.153672203824891	0.33679443552314
Ventilago.inaequilateralis	0.475755143670194	0.199299413560288	0.221601339390089	0.327175510189348	0.0930304357782354	0.19011187068866	0.342316197291168	0.105819497786489	0.167593929321503	0.190543177681658	0.447417706645008	0.418177314930039	0.379487136988849	0.253168189038036	0.66791853031865	0.522387508004643	0.372325987798763	0.454371365183975	0.587057642835183	0.365687470695903	0.272087121478096	0.257897252901596	0.366513049068547	0.285206157039786	0.12231310449997	0.169074752872206	0.246105167519037	0.131993930029753	0.113261321268486	0.367778382381918	0.0956081375520293	0.108439353182217	0.154964966450446	0.159492874013546	0.146431974773885	0.251234016076939	0.21923430070102	0.212796081752151	0.363046850095591	0.236982714028761	0.105504339564201	0.16995717002623	0.135660778073303	0.271643500713367	0.418110297675935	0.124742245446844	0.0645026164620514	0.123807680019431	0.1165862201077	0.0653198583511406	0	0.1065252352755	0.0406582428735417	0.0583755250714673	0.046710966544199	0.0821739134577583	0.401690816303508	0.300583955626422	0.254120695984894	0.139347680651243	0.465043836482106	0.490875176215668	0.520327776684787	0.353733697650552	0.217023674269278	0.228420743293851	0.365138040448141	0.339664969320613	0.187367119698859	0.377694012716006
Ventilago.leiocarpa	0.414716573076296	0.117665339735446	0.13893216009336	0.201661265783498	0.0586445610468888	0.141310368442632	0.293033792890004	0.0586358986726182	0.130407519402528	0.239381752028205	0.38812975515176	0.341010411142903	0.318438250030647	0.177789944621682	0.64274021703609	0.492053920979123	0.358527178816216	0.419167276580267	0.554525271614642	0.313590524972668	0.269911859137536	0.183827113313477	0.349964389227489	0.276358178030403	0.0612436466005971	0.101651266882913	0.153529948374624	0.0696843926815007	0.155724115850415	0.342492238322238	0.0330611561553817	0.150353327647621	0.0882209664111215	0.201237841127328	0.175553253825096	0.146310186187351	0.124301217985595	0.115780820157589	0.277437912316711	0.156731880232926	0.157850040933326	0.0649485433547963	0.0610360647136157	0.192073460165044	0.385847498578341	0.0534823352988042	0.155846322931416	0.0831027503258112	0.19770336393997	0.0510041836967366	0.1065252352755	0	0.133084268355036	0.136026503039109	0.103258086285396	0.172364213105352	0.400648528833463	0.26394802410998	0.21248508909405	0.251403970861639	0.423071873643911	0.458825733409625	0.510696862524898	0.295662402822621	0.166287309461902	0.183128769982788	0.305971884690228	0.305021357445038	0.129965837021341	0.334444063869171
Ventilago.leiocarpa var. pubescens	0.489594276710296	0.223940639978363	0.24062485209332	0.350690743157463	0.110661123660539	0.210497023081357	0.377710300830471	0.131816602304857	0.17699513044681	0.155530379856372	0.459474762595306	0.447810303380746	0.392895700128336	0.271024033867014	0.675687959133256	0.539164307441643	0.398829205773811	0.46284235299906	0.591066317143621	0.38052493300238	0.280874679772809	0.278212742008953	0.376666230963842	0.308664310435839	0.140267934398332	0.190309868734421	0.275702194384736	0.156914186959426	0.133375961573528	0.358365866122896	0.120482266362709	0.132151241597813	0.169855590218302	0.129516245565385	0.119496181179556	0.276714269643126	0.245695602295446	0.234233361715213	0.36760320334544	0.256272312404596	0.136375274012355	0.196296860946253	0.15633711603769	0.295494285646928	0.425902432059475	0.149038979833579	0.0320461907298734	0.153071247832043	0.0909068995750357	0.0918016235539726	0.0406582428735417	0.133084268355036	0	0.0591955900536648	0.077187615456691	0.0520830886535669	0.41327347706319	0.311329712553009	0.271385588947277	0.100252713861482	0.474728938947453	0.501350781139713	0.526736520761324	0.375816113385301	0.239652489288609	0.245215092254408	0.386049377688872	0.351090055868808	0.201558022600747	0.391584422087087
Ventilago.maderaspatana	0.524535416637749	0.200352545683651	0.198569610566095	0.317526303153335	0.0913757289478085	0.192191003015656	0.411455035248727	0.0853692901749048	0.212643668760583	0.11168549603449	0.467277040489576	0.349282398155343	0.389020251288796	0.271108702700021	0.694525727889547	0.571457576654189	0.435259234812603	0.494858160955704	0.624914468629491	0.393925466859809	0.331884361350468	0.183731928320247	0.420193415100574	0.280788355816631	0.101956240116534	0.190340136117767	0.253770271734748	0.095839993323633	0.211395679912342	0.242612510924057	0.121429721698572	0.223311753360998	0.148874677472939	0.0800177890873809	0.0878658228569033	0.265046046130216	0.233739962500878	0.296247286275475	0.375248408966361	0.338518124642923	0.221649193227127	0.172282144386981	0.168726989103976	0.282020880041265	0.478621695599859	0.117343218711204	0.081310226464881	0.149935913594127	0.198412369820317	0.0941699528782612	0.0583755250714673	0.136026503039109	0.0591955900536648	0	0.0969143975436612	0.158117679845166	0.474351200739074	0.380634236551669	0.269607896482334	0.178874962263882	0.519429070658669	0.526307118877821	0.528670632954617	0.357054484038163	0.233638149526673	0.307957580159565	0.379867029886808	0.405337346810795	0.267642979800933	0.446442267351179
Ventilago.oblongifolia	0.454406946478274	0.190932174890678	0.205890427683337	0.347242781009081	0.0627720712973254	0.16689503020041	0.328757871408032	0.0954101326925291	0.128352668698986	0.220818322880588	0.430406455732566	0.414233893072724	0.351053384314484	0.223869516925503	0.646049233573674	0.501475214077783	0.33660893813896	0.419095139736693	0.5533775697612	0.332298991029464	0.237102707601457	0.242887114111674	0.320222745054894	0.277365931151517	0.0997053972500357	0.147975795709534	0.244254435202368	0.131299864034552	0.129383901815224	0.407690967976164	0.0822724085820535	0.129156911877702	0.131412027176723	0.196700432423599	0.195602900522734	0.248321701647983	0.203264148711222	0.193043657451758	0.350356044652764	0.215111543654537	0.145604616028272	0.161878261506617	0.111914850119156	0.251601625332786	0.378318162209856	0.107761921772078	0.10075265166861	0.101795487184185	0.132896663868351	0.0487093551539517	0.046710966544199	0.103258086285396	0.077187615456691	0.0969143975436612	0	0.112725181654471	0.370007269138785	0.265351270134208	0.226829894578692	0.149914926284075	0.439545540512769	0.449377057381401	0.473470541512918	0.347972316067627	0.20125409830395	0.191993991807434	0.35792922646245	0.307487366637203	0.152239426363413	0.346898414214891
Ventilago.pauciflora	0.461920577152983	0.287622670834778	0.305086940697776	0.379255349915094	0.169317791703622	0.259129711850154	0.356259910861494	0.219573973392029	0.194090002449037	0.285831380633698	0.465685113460956	0.560024313332041	0.406125526734924	0.289541518566418	0.658313032698759	0.513496750546392	0.375637421985802	0.436420276334184	0.572265983408099	0.392746582606795	0.286698868243774	0.419245148189901	0.345712718482682	0.393957998018737	0.229966271553386	0.212862433889292	0.301726908703044	0.245221092123941	0.0826718243356739	0.474814247959951	0.166516024323634	0.0772040018223019	0.237799629796065	0.254600018857287	0.221544455887936	0.3206790157457	0.289716728666001	0.193214763709831	0.429585483535315	0.220986375828755	0.0815715508628725	0.250223688729597	0.183974327494824	0.343424271663468	0.399702993837663	0.208695234087085	0.073222754133272	0.203622157946428	0.0445606685158538	0.145303595373952	0.0821739134577583	0.172364213105352	0.0520830886535669	0.158117679845166	0.112725181654471	0	0.390642797450594	0.274975088921209	0.306035072300981	0.143275635539166	0.446118242374131	0.481144357490967	0.546526787610619	0.418241757622734	0.273134279278038	0.207587808271951	0.410020252147905	0.317256295299854	0.154630724918149	0.362919250440011
Ziziphus.apetala	0.233040937158387	0.359825243873378	0.370188456294138	0.525236937221397	0.387729442699257	0.314327253096737	0.348222240644338	0.427421216859295	0.295461743724159	0.578750019046285	0.485648777261401	0.56861123047032	0.205202167224083	0.26800348789314	0.40119019311343	0.305698392314862	0.142038021279248	0.211274319275507	0.346023412239785	0.174590863090827	0.17657342697341	0.577726348805634	0.212259525471832	0.459717322453966	0.413509565533018	0.310915576242639	0.366978796069171	0.486492025193253	0.389602888337369	0.714912856183593	0.371589787079826	0.392980997153879	0.457708193389152	0.564714460043465	0.540135365907922	0.373969576105693	0.351159750642317	0.350685648921412	0.348158653806972	0.336529511711854	0.396948464215625	0.405919520360204	0.334028052155935	0.361361335831935	0.158884153301994	0.387386903664308	0.424539103975893	0.356985152505307	0.405237105903819	0.382606436618631	0.401690816303508	0.400648528833463	0.41327347706319	0.474351200739074	0.370007269138785	0.390642797450594	0	0.209722055130861	0.233527892358289	0.437006886996322	0.238617999904436	0.283867781540728	0.288377566811057	0.201362863796481	0.265031396682303	0.296816144368014	0.222307101671891	0.164075058416014	0.340338832041807	0.185537304856995
Ziziphus.attopensis	0.281147079665949	0.212972189619161	0.227771984013927	0.399164294549762	0.269413875527525	0.185652459934963	0.193189543690962	0.323749819905725	0.171816569171595	0.506190192043014	0.36998749651832	0.4679008012554	0.219051001121464	0.103415719673926	0.503060142532287	0.355876171006947	0.156494159925436	0.2382020914391	0.345480125223622	0.161015791635118	0.0959421777502253	0.469555513910696	0.116538173544825	0.373651444645594	0.300525204019262	0.168406306952112	0.215810341116322	0.373928033748614	0.261387828070925	0.623126449057322	0.251915463355293	0.273649115768691	0.334089716894791	0.473054377163737	0.438017595100856	0.197938732672997	0.186059558956201	0.184958337571871	0.220325452916447	0.171302457917346	0.264070374993506	0.256361153700098	0.182155196679562	0.193172889013607	0.152138552898978	0.258349675425126	0.321321422419813	0.238818843743131	0.293234137599427	0.26432075178101	0.300583955626422	0.26394802410998	0.311329712553009	0.380634236551669	0.265351270134208	0.274975088921209	0.209722055130861	0	0.104840796225341	0.345881800397511	0.261034185556456	0.211774399771183	0.369102966249489	0.256467331744179	0.124012126773406	0.15180888710182	0.253327597817249	0.122682387036618	0.20385128793705	0.114499148895399
Ziziphus.cambodiana	0.300887560370887	0.12173883023108	0.122412467068495	0.356368472149485	0.194043606158453	0.106434501256623	0.204085048734244	0.211559593188643	0.154823276023966	0.376620273406029	0.354959511769563	0.275764909188894	0.179776658547951	0.0680433519635193	0.515378909244419	0.381466068887602	0.178779320233592	0.254512262558282	0.394716263768001	0.150920713703684	0.0774544320049139	0.327647009875641	0.146946686260067	0.278073998627182	0.199454645445638	0.126602575622613	0.154691580142786	0.260630033570792	0.303307640461723	0.487563957831347	0.187045191452461	0.314499499234983	0.250698935606359	0.34583988465162	0.337967842594259	0.148578153953452	0.133080946624109	0.237026765195505	0.159634778198202	0.23790883096466	0.30922086198374	0.18596402739075	0.151196419448925	0.138205778977714	0.203150664255278	0.180803890944147	0.28352659399695	0.174588591817393	0.339071307253127	0.200604270709214	0.254120695984894	0.21248508909405	0.271385588947277	0.269607896482334	0.226829894578692	0.306035072300981	0.233527892358289	0.104840796225341	0	0.327615322320048	0.290584966946963	0.241223253731948	0.310540241973102	0.162111834189206	0.0580254028728209	0.192030693501677	0.174845087073223	0.139960672643945	0.244328476246002	0.166476612082082
Ziziphus.funiculosa	0.575617863083378	0.331555591008643	0.363270719426166	0.570417738974719	0.215462438520511	0.298105880771334	0.499671398563622	0.248546156459816	0.234318327645249	0.272722843417564	0.53991860064617	0.562994322204288	0.462544669568406	0.370066444078036	0.697081577664521	0.599038141452462	0.44439538712371	0.518798119467298	0.591954032083017	0.426639333576769	0.299894485525997	0.340331483799917	0.394468829439922	0.271624345838453	0.212116579421303	0.28939709578289	0.424718912489382	0.31127198149716	0.273046186704707	0.590016177696093	0.204328520724789	0.256856630070294	0.264949818934462	0.243096619132166	0.25236959963939	0.374669529795276	0.332503254159625	0.354386611182201	0.442463526705599	0.32672243975632	0.272473646154803	0.32526380077881	0.242223623863332	0.362004926043818	0.439159979341295	0.260845080879984	0.110844873569481	0.220177160051337	0.218496069329696	0.173185561368709	0.139347680651243	0.251403970861639	0.100252713861482	0.178874962263882	0.149914926284075	0.143275635539166	0.437006886996322	0.345881800397511	0.327615322320048	0	0.526522569176032	0.528685164381759	0.54094316460797	0.456708899532093	0.337007020880928	0.343475018829003	0.482094466554991	0.417827008553951	0.318986583491528	0.435026750777128
